-2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
-8.038134367635554334e-01,9.980932816182221945e-01,3.267302239460592617e+00
3.700206797095535460e-01,1.027985949587533421e+00,3.504904412478485831e+00
1.516852407772551370e+00,1.091132278872851691e+00,3.710642095937237706e+00
2.631211989561150766e+00,1.188713657508303045e+00,3.882380930729353086e+00
3.706749010264071664e+00,1.321465998422045152e+00,4.018137336841536289e+00
4.736229907900711744e+00,1.489459979021802383e+00,4.116248884738756608e+00
5.711636396428477980e+00,2.002407916013849043e+00,4.175597641091644441e+00
6.639544821089438997e+00,3.017590451138509433e+00,4.184673525732219623e+00
7.174788379416272122e+00,3.644493887981040903e+00,3.755335547338758406e+00
8.065648714729773516e+00,4.627489102672893040e+00,3.676615680545746834e+00
8.813831946078414248e+00,5.454541064191772648e+00,3.594824858047512173e+00
9.427342195784300216e+00,6.132723458060532096e+00,3.511994245232260781e+00
9.929949247012242353e+00,6.676884411680803488e+00,2.659835281090453751e+00
1.012001899341658451e+01,6.922914003436413388e+00,1.961064930494172076e+00
9.984841761163183449e+00,7.070880705104083397e+00,1.388074911935274880e+00
9.997117746701313479e+00,7.027255713212852584e+00,9.958064573889762183e-01
