-2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
-8.038134367635554334e-01,1.798093281618222239e+00,3.267302239460592617e+00
3.296736202129257887e-02,2.221733674052404961e+00,3.140088756760555100e+00
8.697288070916624481e-01,2.643706761683492612e+00,3.009010701139266608e+00
1.706449027827663834e+00,3.063842980823177964e+00,2.873701584817197396e+00
2.543099313517339866e+00,3.481936815069190949e+00,2.733720150471659949e+00
3.379641204788086384e+00,3.897734308654666968e+00,2.588525113810108191e+00
4.216021863803839587e+00,4.310914127058463663e+00,2.437437144731295913e+00
5.052166320439422265e+00,4.721057421233698648e+00,2.279578888959400640e+00
5.887963622540238084e+00,5.127596879778633543e+00,2.113774556096494894e+00
6.668130141276719769e+00,5.504629412212203476e+00,1.953295106792849900e+00
7.307866686640634768e+00,5.813796088807730911e+00,1.821701958363860951e+00
7.832450653839044818e+00,6.067312763616063087e+00,1.713795576652090036e+00
8.262609506941741344e+00,6.275196436958895951e+00,1.625311270764831839e+00
8.615339766485952566e+00,6.445661049100018580e+00,1.552655410803674307e+00
8.904578579312204312e+00,6.585440672069838186e+00,1.488708108336330715e+00
9.501754435036007251e+00,6.699871445334594888e+00,1.432469211548460519e+00
9.988488683650302846e+00,7.079001182121084312e+00,1.059568768018992913e+00
