0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.117707000546010132e+00,9.382802504095075768e-01,2.328229299945399067e+00
1.876491282631370883e+00,1.506924489101928000e+00,2.250397391101822464e+00
2.635272853525683523e+00,2.074324706087164127e+00,2.167101004796198715e+00
3.394016907793716342e+00,2.640270510490606348e+00,2.077532759660032813e+00
4.152670056301001722e+00,3.204475678211647249e+00,1.980614792707842797e+00
4.885189416960545650e+00,3.747670026927274911e+00,1.880104100814155021e+00
5.485855292701371511e+00,4.193089392874089327e+00,1.797685333461331192e+00
5.978401310808848734e+00,4.558333272950477522e+00,1.730101944232015576e+00
6.382289045656979631e+00,4.857833254613115770e+00,1.674683565063976864e+00
6.713476988232446985e+00,5.103423239576478920e+00,1.629240494146185103e+00
7.345051130350606527e+00,5.664807056452712430e+00,1.951975631637249631e+00
7.862688654830917834e+00,6.115509484960657716e+00,1.425265075620767430e+00
8.069043223877857329e+00,5.970603252349593326e+00,1.177119009576778286e+00
