0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.005405514596681149e+00,2.659460660563492951e-01,3.399999999999999911e+00
1.983212979294177947e+00,5.554953836563036873e-01,3.774304235032043486e+00
2.930257946469666752e+00,8.682015675994232407e-01,4.121467701674861317e+00
3.843163803054063354e+00,1.203257912564069887e+00,4.440105843235904182e+00
4.718389387739348351e+00,1.559435653466465954e+00,4.728948891927055698e+00
5.552301833523313412e+00,1.935028302359588448e+00,4.986906530721931574e+00
6.341277650478878591e+00,2.327810240294458932e+00,5.213140559634432236e+00
7.081832282524336719e+00,2.858863219729192551e+00,5.407140979193508556e+00
7.774393797216688995e+00,4.075054542229636034e+00,5.565812557001216909e+00
8.434088479414274531e+00,5.283091250449746923e+00,5.666420923505720353e+00
9.050920020551858514e+00,6.474710775826410192e+00,5.697202004962362842e+00
9.610490847775102097e+00,7.635557238255944235e+00,5.643715718832612360e+00
1.008060249517558304e+01,8.641156935369874503e+00,5.567689223236381935e+00
1.046609404604397753e+01,9.465748687003296524e+00,4.705626994947754049e+00
1.076748282904451415e+01,1.014191389950084599e+01,3.998617330666118352e+00
1.023711659093619097e+01,1.069503988022619190e+01,3.418931776255469845e+00
1.003033792590633055e+01,1.093966933031788713e+01,3.024859362697087661e+00
