-2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
-8.038134367635554334e-01,1.798093281618222239e+00,3.267302239460592617e+00
3.296736202129257887e-02,2.221733674052404961e+00,4.220088576158481430e+00
9.721346805536086322e-01,2.755272010130646265e+00,4.848359923325780585e+00
2.092019176910176803e+00,3.472555025661359096e+00,5.004439616235677235e+00
3.158042930982627894e+00,4.125327413121425479e+00,5.186668486410600742e+00
3.920715598490086329e+00,4.468960886664816279e+00,6.344456478603542671e+00
4.605847855540512015e+00,4.777554155937142610e+00,7.057303602996274350e+00
5.463109692051915545e+00,5.295391918831049871e+00,7.049073821341101720e+00
6.389896072474387623e+00,5.893316986480307662e+00,6.746705131123900578e+00
7.262408565604226318e+00,6.438166431349626961e+00,6.394541198089834566e+00
8.067947375158341927e+00,6.921394817344450168e+00,5.995409600848099707e+00
8.792565339033139082e+00,7.334601835629339206e+00,5.556095147143289559e+00
9.409903578007174474e+00,7.674373505216058433e+00,5.128887734898524897e+00
9.916120933965883566e+00,7.952986131226020383e+00,3.985687942616790380e+00
1.033121916585202449e+01,7.383129001750844189e+00,3.048264112945767934e+00
1.067159971599865997e+01,6.915529058870994561e+00,2.279576572615529706e+00
1.015074013892981419e+01,6.720234088627304203e+00,1.649252813386592242e+00
9.951477676270622297e+00,7.079958512656689074e+00,1.339585581112595181e+00
9.894359922710398436e+00,7.130703038874960598e+00,9.188783245530994792e-01
