0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.117707000546010132e+00,9.382802504095075768e-01,2.328229299945399067e+00
1.876491282631370883e+00,1.506924489101928000e+00,3.330397210499748795e+00
2.575149850996713674e+00,2.019559614039168061e+00,4.287330343445832526e+00
3.434660889301017761e+00,2.703470551317245008e+00,4.711996836062968264e+00
4.333780237277823133e+00,3.430522802434991192e+00,4.875724432684977572e+00
5.143402146898681693e+00,4.069743405915693835e+00,5.024625817052939425e+00
6.042695276894625600e+00,4.807125111747803103e+00,4.756135013145608603e+00
6.795010127053592974e+00,5.421842591633199149e+00,4.516030710779398660e+00
7.411908161132799044e+00,5.925910662878786539e+00,3.519145397415828214e+00
7.900474123777149416e+00,5.603478067756467063e+00,2.701699225880979327e+00
8.228250989863656883e+00,5.821693219726715718e+00,2.031393985110708567e+00
8.184306849569573217e+00,6.077916209646121892e+00,1.481909245540414810e+00
7.964116416985794977e+00,5.963795757585174329e+00,1.193102222082581099e+00
