-2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
-8.038134367635554334e-01,1.798093281618222239e+00,2.467302239460592794e+00
4.108215643557866503e-02,2.225640850331321641e+00,2.317986687071516894e+00
8.869231628481052399e-01,2.651965377871071450e+00,2.171339812113617818e+00
1.733793098469273097e+00,3.076939447459086541e+00,2.027629653214371608e+00
2.581791978978761115e+00,3.500407759532170093e+00,1.887181720098891180e+00
3.431041806943648353e+00,3.922177089277629758e+00,1.750399389166382935e+00
4.281694817093521621e+00,4.342000834838932732e+00,1.617795153330793045e+00
5.133946473865393045e+00,4.759553985145408284e+00,1.490041007334582002e+00
5.988057248858697612e+00,5.174389805385265717e+00,1.368055156930356286e+00
6.750206914857856511e+00,5.542999611209642019e+00,1.261805257889168086e+00
7.375169640977166097e+00,5.845259651985630356e+00,1.174680340675393841e+00
7.887639076395000615e+00,6.093112885421940739e+00,1.103237908560098957e+00
8.307864013437624706e+00,6.296352536839715519e+00,1.044655114225557124e+00
8.652448461812575431e+00,6.463009051002290839e+00,9.966172228712327774e-01
9.295007738686312138e+00,6.599667392615602424e+00,9.572261519606868330e-01
9.821905988094908224e+00,7.071725116177582038e+00,5.649734382677362721e-01
1.016555529839090077e+01,6.896937857194175514e+00,1.028700639881252821e+00
