0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.345345587992624881e-01,1.479880146791887341e-01,3.000000000000000000e+00
2.688528098858895543e-01,2.961720601720356782e-01,3.000309978069683581e+00
4.026205963489271067e-01,4.448494978654725096e-01,3.001404887058323201e+00
5.353494551200735918e-01,5.944471298149960337e-01,3.003301875303917345e+00
6.661648728001209330e-01,7.457114611316987274e-01,3.005837337491677363e+00
7.944697902413322410e-01,8.990944891830113805e-01,3.009227745463323167e+00
9.194403294218609357e-01,1.055177126545499000e+00,3.013763674353651112e+00
1.039925270598108575e+00,1.214697037759005616e+00,3.019828068485887140e+00
1.154309081466864617e+00,1.378560181315290789e+00,3.027903586735072317e+00
1.260359169899435638e+00,1.547794648875442380e+00,3.038537200094407531e+00
1.355165621256689157e+00,1.723366151488363140e+00,3.052189461858889175e+00
1.435475475592988825e+00,1.905773870410214510e+00,3.068855336399674893e+00
1.498859962612290708e+00,2.094551932430969376e+00,3.087436243400897062e+00
1.545505564882492466e+00,2.288217837470547966e+00,3.105260524986729553e+00
1.578925381269928430e+00,2.484964527124035261e+00,3.118445970865591832e+00
1.604425527195220136e+00,2.683279991200666181e+00,3.122997812894856562e+00
1.626776609789370776e+00,2.881892206286580826e+00,3.115675441316206662e+00
1.649245875030409092e+00,3.079458451061084734e+00,3.094164722006321089e+00
1.674098604166446291e+00,3.274433082526032379e+00,3.057188581867054111e+00
1.702406557809421406e+00,3.465280790638985753e+00,3.004502605852747532e+00
1.734332971723612227e+00,3.650736671688648016e+00,2.936776537912306306e+00
1.769374889487420166e+00,3.830039230657593219e+00,2.855396833153549085e+00
1.806560889138090653e+00,4.003044709687751279e+00,2.762196480924998365e+00
1.844617106058036082e+00,4.170185215267604661e+00,2.659163594193368230e+00
1.882112239763227279e+00,4.332292883851620147e+00,2.548189638984568184e+00
1.917583412587034575e+00,4.490350861014333006e+00,2.430888864248272885e+00
1.949622068225617344e+00,4.645238561715465231e+00,2.308482472599842961e+00
1.976852844762611694e+00,4.797514295373394688e+00,2.181712658574059827e+00
1.997565933600972343e+00,4.947179292503431469e+00,2.050673135586373430e+00
2.005328259257478596e+00,5.091873884272943407e+00,1.912820963267412022e+00
1.998868542021115635e+00,4.947707496037782704e+00,2.051292348601910120e+00
2.003083922714222975e+00,5.090944240944669019e+00,1.911773656398708221e+00
2.000181243495354089e+00,4.948262705823124996e+00,2.051893440828716386e+00
2.000823212395904438e+00,5.089968239044673659e+00,1.910758293787565565e+00
2.001502900134175977e+00,4.948844910811434517e+00,2.052475421379652776e+00
1.998548117984999095e+00,5.088945953343090522e+00,1.909776552624522061e+00
2.002832332642598079e+00,4.949454034119967538e+00,2.053037328750499491e+00
1.996260697138813933e+00,5.087877572729857967e+00,1.908830055821837401e+00
2.004168324144466329e+00,4.950089931896383355e+00,2.053578235322254031e+00
1.993963068645560055e+00,5.086763401841899679e+00,1.907920364360008447e+00
2.005509624323018159e+00,4.950752392569781613e+00,2.054097251755954812e+00
1.991657405059352737e+00,5.085603862012677112e+00,1.907048969853162301e+00
2.006854953849594558e+00,4.951441136503409446e+00,2.054593531239520932e+00
1.989345924865954407e+00,5.084399491520560588e+00,1.906217287402499405e+00
2.008203009068343814e+00,4.952155816060495042e+00,2.055066273546835465e+00
1.987030884237735995e+00,5.083150945120094022e+00,1.905426648805204071e+00
2.009552466901121992e+00,4.952896016090114983e+00,2.055514728870648788e+00
1.984714568442226712e+00,5.081858992848276912e+00,1.904678296183385466e+00
2.010901989933602252e+00,4.953661254835225236e+00,2.055938201392829789e+00
1.982399282973687615e+00,5.080524518106287246e+00,1.903973376093767822e+00
2.012250231640937415e+00,4.954450985260128171e+00,2.056336052558030758e+00
1.980087344481247014e+00,5.079148515025496913e+00,1.903312934174016480e+00
2.013595841709268086e+00,4.955264596789733744e+00,2.056707704019909322e+00
1.977781071570155369e+00,5.077732085135026274e+00,1.902697910375874768e+00
2.014937471407917347e+00,4.956101417448159907e+00,2.057052640232602592e+00
1.975482775554647130e+00,5.076276433356285089e+00,1.902129134828781432e+00
2.016273778966351848e+00,4.956960716379546383e+00,2.057370410664150384e+00
1.973194751241643452e+00,5.074782863357756746e+00,1.901607324370449659e+00
2.017603434909902127e+00,4.957841706729538167e+00,2.057660631612901359e+00
1.970919267824099874e+00,5.073252772310659964e+00,1.901133079773185353e+00
2.018925127308826895e+00,4.958743548861806794e+00,2.057922987612539778e+00
1.968658559961210752e+00,5.071687645092804786e+00,1.900706883686603677e+00
2.020237566896568637e+00,4.959665353880303051e+00,2.058157232416175653e+00
1.966414819119966406e+00,5.070089047993914910e+00,1.900329099309052472e+00
2.021539492014950312e+00,4.960606187424715152e+00,2.058363189554816230e+00
1.964190185248763099e+00,5.068458621980795442e+00,1.899999969791627219e+00
2.022829673346554280e+00,4.961565073703915196e+00,2.058540752470429780e+00
1.961986738849014866e+00,5.066798075584876493e+00,1.899719618370305119e+00
2.024106918397554189e+00,4.962540999730059355e+00,2.058689884228609657e+00
1.959806493505075631e+00,5.065109177477823188e+00,1.899488049213588825e+00
2.025370075697769945e+00,4.963532919714441327e+00,2.058810616820468731e+00
1.957651388926412883e+00,5.063393748803082239e+00,1.899305148965313439e+00
2.026618038688606571e+00,4.964539759585284706e+00,2.058903050067760088e+00
1.955523284548977170e+00,5.061653655332296609e+00,1.899170688954978203e+00
2.027849749273745061e+00,4.965560421587288609e+00,2.058967350149272679e+00
1.953423953735270446e+00,5.059890799515638804e+00,1.899084328041358516e+00
2.029064201011878676e+00,4.966593788923008290e+00,2.059003747770208559e+00
1.951355078604849247e+00,5.058107112494195867e+00,1.899045616049172214e+00
2.030260441935356042e+00,4.967638730396924274e+00,2.059012535999463545e+00
1.949318245519070736e+00,5.056304546140723666e+00,1.899053997753472833e+00
