-2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
-8.038134367635554334e-01,1.798093281618222239e+00,3.267302239460592617e+00
3.929673912275684078e-01,2.581733703258680901e+00,3.500088785966831040e+00
1.588702009084221878e+00,3.347691391381447001e+00,3.693010567777747166e+00
2.780785982431203784e+00,4.091625813534529144e+00,3.839357355154148443e+00
3.965030064010578670e+00,4.807570477185234559e+00,3.130909760187514213e+00
5.167880824018103780e+00,5.499189324255128852e+00,2.447428228610751155e+00
6.394232481998344930e+00,6.155766514889093877e+00,2.456449341040792600e+00
7.443270635238643074e+00,6.707651270747570393e+00,2.594230786199165362e+00
8.303481920895688262e+00,7.159017361524421474e+00,2.706732039940884071e+00
9.008855175134463877e+00,7.511035029296705190e+00,2.237323219319060197e+00
9.587261243610260664e+00,7.517897084800199359e+00,1.617160648591018823e+00
1.005924649480771649e+01,7.198210384316436894e+00,1.113853142061920654e+00
9.975297326881777948e+00,7.050650627226728417e+00,9.759628403457554224e-01
