0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.117707000546010132e+00,9.382802504095075768e-01,1.528229299945399022e+00
2.242197556431380079e+00,1.871121289785150132e+00,1.093677003495048261e+00
3.373503033753739722e+00,2.795535186505851755e+00,7.071812163386563821e-01
4.510542894548053461e+00,3.706033370615606337e+00,3.856914631343300592e-01
5.538645173529403998e+00,4.518947363904797676e+00,1.520001664647917250e-01
6.381689042294111047e+00,5.185536838401934467e+00,7.399627654760438933e-01
7.072985014681171023e+00,5.732140135964012728e+00,1.157912938454516150e+00
7.639847688196702791e+00,6.170696789427807083e+00,1.391942819814075305e+00
8.094905211628731223e+00,5.911718932600272147e+00,1.308845787709310926e+00
