0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.005405514596681149e+00,1.065946066056349339e+00,3.399999999999999911e+00
1.649203768825954430e+00,1.772809309297245006e+00,3.413148364113048672e+00
2.292788074392944520e+00,2.479738229223151347e+00,3.423286526090875359e+00
2.936131919944220847e+00,3.186730077280487183e+00,3.430150346581554821e+00
3.579203044983825244e+00,3.893780686241263389e+00,3.433426632409441570e+00
4.581961541630071189e+00,4.600883837591635661e+00,3.392738260745386647e+00
5.562885403944420659e+00,5.686999173432728760e+00,3.750628735487518295e+00
6.176426421029403535e+00,6.413757168399318864e+00,3.693602501298727692e+00
6.788894637001592791e+00,7.140412785159610642e+00,3.629755796052605010e+00
7.400033099556963201e+00,7.866892510279466677e+00,3.557745186414989380e+00
7.908027112430433547e+00,8.470851829222887375e+00,3.497351023654015290e+00
8.324582202986679391e+00,8.966098470756492134e+00,3.447827810190016606e+00
9.026157358765361849e+00,9.732200746020323479e+00,3.767218708988381959e+00
9.601363394233983328e+00,1.036040461173666571e+01,3.263136641976247088e+00
9.995769274165420271e+00,1.086943117470573128e+01,2.982671775195547159e+00
