-2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
-8.038134367635554334e-01,1.798093281618222239e+00,2.467302239460592794e+00
4.010821856418547160e-01,2.585640879537597581e+00,1.957986657865240954e+00
1.615419846035704765e+00,3.360139229020130180e+00,1.476714515656919691e+00
2.839864216105551620e+00,4.118041791267521567e+00,1.029839825291165800e+00
4.074765169851662705e+00,4.854089839761157599e+00,6.263603802991797309e-01
5.319495072024119864e+00,5.560021086655562605e+00,2.796282369234759368e-01
6.561985959059778217e+00,6.219217291057561603e+00,9.295154277250250452e-03
7.580828486429018298e+00,6.759758178667200745e+00,-2.123779734926548313e-01
8.416279358871795679e+00,7.203001706507104807e+00,-3.939315230036620763e-01
9.101349074274873274e+00,7.564647057790720552e+00,2.102738615556982715e-01
9.663106240905396049e+00,7.179258908921593907e+00,7.265033647697399788e-01
9.961425883793035396e+00,6.897408417261813085e+00,1.031964138620159011e+00
