0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.005405514596681149e+00,1.065946066056349339e+00,3.399999999999999911e+00
2.009203798032230370e+00,2.132809338503521168e+00,3.773148393319324612e+00
3.010442129372439268e+00,3.199988776227232989e+00,4.114975660824507386e+00
4.007688455577596898e+00,4.266487020319889467e+00,4.419702808154669427e+00
4.998718325735217682e+00,5.330622600151226465e+00,4.679675581575123644e+00
5.979931151323709670e+00,6.389476684465131839e+00,4.884475819909472882e+00
6.945190352870887374e+00,7.437759295075650812e+00,5.019500930823246776e+00
7.883346162452294692e+00,8.465307572030983607e+00,5.063732066665389553e+00
8.664343853210882074e+00,9.321552209065407268e+00,5.091245632876678862e+00
9.304761959632923407e+00,1.002367281143363442e+01,4.314837154585097423e+00
9.829884755896495463e+00,1.059941161000814880e+01,3.678180390404799383e+00
9.970797553057781926e+00,1.088969212080787763e+01,3.157112234554543040e+00
