-2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
-8.038134367635554334e-01,1.798093281618222239e+00,3.267302239460592617e+00
3.929673912275684078e-01,2.581733703258680901e+00,3.500088785966831040e+00
1.588702009084221878e+00,3.347691391381447001e+00,3.693010567777747166e+00
2.780785982431203784e+00,4.091625837376387409e+00,3.839412310636631354e+00
3.965028281920448094e+00,4.807570209647424875e+00,3.930959446616726360e+00
5.134555397522536424e+00,5.487129791952639835e+00,3.957228984526111937e+00
6.277847365399010116e+00,6.118250350494940371e+00,3.905454330622847969e+00
7.347834839627187975e+00,6.676965287405851157e+00,3.782472551110735104e+00
8.225224568494294175e+00,7.135111535672797878e+00,3.681544045408117416e+00
8.944684146165322147e+00,7.510791459251694668e+00,2.835491669412085081e+00
9.534635397018956127e+00,7.818808584637231718e+00,2.105150995684877735e+00
9.967762016079836584e+00,7.307508764233157095e+00,1.506337971277273535e+00
1.008617085408573466e+01,7.018320535822800466e+00,1.024519875094825228e+00
